accuracy,f1_score,Precision@Top-5,Precision@Top-10,Precision@Top-20,IC_mean,IC_std,IC_IR,IC_values
0.5396765498652291,0.35051293722208604,0.5105121293800539,0.5288409703504043,0.5346361185983828,-0.03913990867853914,0.18231629509242306,-0.21468135176122155,"[np.float64(-0.11750584013428846), np.float64(-0.3503905761352881), np.float64(-0.12961828380178486), np.float64(0.049254445416199714), np.float64(-0.09923028929777948), np.float64(-0.10152786863781649), np.float64(0.04555774386997277), np.float64(0.07838352012958273), np.float64(0.24706999237288182), np.float64(-0.10701089431747438), np.float64(0.03699030102279568), np.float64(0.07489370293140872), np.float64(0.016747750234668186), np.float64(-0.21329890841677823), np.float64(-0.18537273927578785), np.float64(-0.17540671342975003), np.float64(-0.12134286796891448), np.float64(-0.054494622169304244), np.float64(0.009628280270298169), np.float64(-0.05333302070552501), np.float64(0.10641950607375275), np.float64(-0.09260649793606512), np.float64(-0.20677927285451217), np.float64(-0.05787534606323529), np.float64(-0.1605409183188999), np.float64(-0.11467569142082511), np.float64(-0.208269729584946), np.float64(0.013733159793669734), np.float64(-0.135098909419207), np.float64(0.0635105031937422), np.float64(-0.11437711492865427), np.float64(-0.0945249522962083), np.float64(-0.07760521475476594), np.float64(0.08222024064802405), np.float64(0.23618399533962256), np.float64(0.2124603443215475), np.float64(-0.1385526011371912), np.float64(0.006712393256359576), np.float64(0.056258127408287555), np.float64(-0.16475595130164722), np.float64(-0.08243597590665196), np.float64(0.12786884005610694), np.float64(0.03817475745311431), np.float64(0.07604611994618468), np.float64(0.2099698179558881), np.float64(0.14774449798754502), np.float64(0.026775880666803354), np.float64(0.01773388642360334), np.float64(0.13743563238010506), np.float64(-0.26324615620428826), np.float64(-0.10575127548410379), np.float64(-0.1632949956692237), np.float64(-0.19746087091823886), np.float64(-0.21924867213260024), np.float64(-0.21455114829313487), np.float64(-0.3962080227499808), np.float64(-0.47667617735071655), np.float64(-0.4282988158682619), np.float64(-0.5016103002162317), np.float64(-0.36334185772178207), np.float64(-0.14502865758277772), np.float64(-0.16651001959834788), np.float64(-0.06257484915344765), np.float64(0.23797029567863948), np.float64(0.09531511380038578), np.float64(0.07407781071097061), np.float64(-0.06916561437851612), np.float64(-0.0986991103553777), np.float64(0.10715993169142483), np.float64(0.10097221676684684), np.float64(-0.09847015863166583), np.float64(0.08750978627379756), np.float64(0.15752471359707695), np.float64(-0.3192289489265093), np.float64(-0.240099444455963), np.float64(-0.19635830620159123), np.float64(-0.13799664070737075), np.float64(-0.43692810330817217), np.float64(-0.24042057331796943), np.float64(-0.18069108668969763), np.float64(-0.22674272741646784), np.float64(-0.30276370308603406), np.float64(-0.37356916653454), np.float64(-0.2521166005971588), np.float64(-0.3841905456832695), np.float64(-0.31677738923091187), np.float64(-0.39463477958695836), np.float64(-0.07332761577599027), np.float64(-0.0010049786669965389), np.float64(0.033375823631986955), np.float64(0.17183352654505823), np.float64(0.23994057934526236), np.float64(0.02408726591139011), np.float64(-0.06370409298336481), np.float64(-0.03223150483772417), np.float64(-0.05701683427160987), np.float64(-0.010050116297914831), np.float64(-0.13742840269348866), np.float64(-0.17086908827183012), np.float64(-0.33954987327067676), np.float64(-0.15050017754674516), np.float64(-0.15219043550716538), np.float64(-0.28142032097052677), np.float64(-0.19746972132773546), np.float64(0.04067984861035991), np.float64(-0.22616132362674113), np.float64(-0.08219950657975125), np.float64(-0.13296585319044146), np.float64(0.188118482100602), np.float64(0.0938362264208255), np.float64(0.14423492608202848), np.float64(0.0054535696472454735), np.float64(0.24342926549032642), np.float64(4.0457702361282445e-05), np.float64(-0.24100300590969487), np.float64(-0.2884662432247075), np.float64(-0.24983534108194985), np.float64(-0.20859206684358536), np.float64(-0.18465185422649463), np.float64(0.06733085418436283), np.float64(0.09536723903235794), np.float64(0.061514236904634666), np.float64(-0.029487821541586585), np.float64(-0.03322851730665845), np.float64(-0.01787797496035178), np.float64(0.014845123535100003), np.float64(0.14421654123189892), np.float64(0.10987118227428928), np.float64(0.014356184261327395), np.float64(0.03289522354126456), np.float64(0.09125466445122943), np.float64(0.020100626239130216), np.float64(0.024768325755456757), np.float64(-0.056862839792675174), np.float64(0.01852707387234786), np.float64(-0.10194206108584418), np.float64(0.021849710861479226), np.float64(-0.15033807199206164), np.float64(-0.004170230258105596), np.float64(-0.3570794958367063), np.float64(-0.3665224495911891), np.float64(-0.2251980980415179), np.float64(-0.15771779038773906), np.float64(-0.1994771442342045), np.float64(-0.22104574321207074), np.float64(-0.056991257544859786), np.float64(0.11354466202279469), np.float64(0.12535814753945998), np.float64(0.3888912576620458), np.float64(0.3224994169838363), np.float64(0.38232914556459835), np.float64(0.14528116779164876), np.float64(0.1180455877010111), np.float64(-0.025881168787627872), np.float64(-0.29041347921032545), np.float64(-0.14014439536966966), np.float64(-0.2081296669880081), np.float64(-0.08471668055869853), np.float64(-0.04226145065595687), np.float64(-0.176207272702057), np.float64(0.12109111931767426), np.float64(0.20643673816770333), np.float64(-0.2557290604962599), np.float64(-0.18260583651213697), np.float64(0.020114466501074478), np.float64(0.12456571539255154), np.float64(-0.051450306802022144), np.float64(0.08108905075287454), np.float64(0.13626496382166306), np.float64(0.07667097495917898), np.float64(-0.07623513457752898), np.float64(-0.0041377819430183475), np.float64(-0.03763733668283232), np.float64(0.18730772633969406), np.float64(-0.015279792039778944), np.float64(0.19599132571428357), np.float64(0.13296674877379946), np.float64(-0.1311021871940047), np.float64(-0.07512562705075254), np.float64(-0.16541531603619175), np.float64(-0.2078396698502545), np.float64(-0.17340834722270315), np.float64(-0.14260029549310488), np.float64(-0.3307544604972737), np.float64(-0.1883805499031532), np.float64(0.052070076610512106), np.float64(-0.017327016792292586), np.float64(0.1957546466982367), np.float64(0.23951820671980745), np.float64(0.25443886635289853), np.float64(0.31053127920930645), np.float64(0.32654393571151025), np.float64(0.2705552598056391), np.float64(0.17063314414708594), np.float64(-3.075034156117401e-05), np.float64(0.06419575368528523), np.float64(-0.033922956927417584), np.float64(-0.26965025556388167), np.float64(-0.3071238924224695), np.float64(-0.3014516939828751), np.float64(-0.38583402747633005), np.float64(-0.277462964817067), np.float64(-0.13355022345341183), np.float64(0.0777848452685638), np.float64(0.23333934668187184), np.float64(0.41485236171015166), np.float64(0.1409580436016157), np.float64(0.01355666045182154), np.float64(0.012771775361040247), np.float64(0.14466329879641357), np.float64(-0.05085930571763541), np.float64(-0.13538393238011823), np.float64(-0.09519113609873454), np.float64(-0.10439192825621554), np.float64(-0.05587729484522192), np.float64(-0.08962274095302168), np.float64(-0.18658005359755858), np.float64(0.029234491529030862), np.float64(0.04951862088032775), np.float64(0.09300709681579172), np.float64(0.13457556357663653), np.float64(0.04575140758163123), np.float64(-0.21418645733430364), np.float64(-0.10597997831853094), np.float64(-0.24186313447960447), np.float64(-0.009196973872794702), np.float64(0.07135746863114782), np.float64(0.2354389285165691), np.float64(0.007090736549646898), np.float64(0.09491293937378567), np.float64(-0.08172380742694532), np.float64(-0.21485341092908974), np.float64(0.12999033009904581), np.float64(0.1894214643398937), np.float64(0.21523785606497856), np.float64(0.08558782282603414), np.float64(-0.09502646829104584), np.float64(-0.11717212396964949), np.float64(-0.09985753981764493), np.float64(-0.026345227689643456), np.float64(0.11234003884104618), np.float64(-0.037756775728447545), np.float64(0.11258608089411191), np.float64(-0.01729908491916019), np.float64(-0.13820683229668115), np.float64(-0.006625537583522897), np.float64(0.26502349836932515), np.float64(0.03305947174037141), np.float64(0.09628215640106849), np.float64(0.14897388000366515), np.float64(0.11165874462407682), np.float64(-0.10426699539080571), np.float64(-0.08653225243359013), np.float64(-0.12005189973428607), np.float64(-0.37898046585474987), np.float64(-0.14840306247862287), np.float64(-0.2006244688732566), np.float64(-0.017270460767444085), np.float64(0.09493333020321514), np.float64(0.05161124228712258), np.float64(-0.11986706460239567), np.float64(-0.16624641391726055), np.float64(-0.055242049848239466), np.float64(-0.17635002908091374), np.float64(-0.03899943129326097), np.float64(-0.12160782934648191), np.float64(-0.27739814969859683), np.float64(-0.3566814353920542), np.float64(-0.26731819483929053), np.float64(-0.22213479751925466), np.float64(-0.23390222817584824), np.float64(-0.06488310583711338), np.float64(-0.09953839870517317), np.float64(-0.0044551117160371795), np.float64(-0.2466405324917578), np.float64(0.2446357762620789), np.float64(0.1461173011151494), np.float64(0.44078005704489226), np.float64(0.41722952098226396), np.float64(0.4228392845855484), np.float64(0.3766977862594442), np.float64(0.20940833520978086), np.float64(0.30859426978359633), np.float64(0.2549580039876348), np.float64(0.01583687162206128), np.float64(0.2811055210375693), np.float64(0.22931109277063086), np.float64(-0.04537312730502117), np.float64(-0.13492094466633492), np.float64(-0.08747907598576547), np.float64(-0.19029023808771767), np.float64(-0.26324113096245305), np.float64(-0.34115525332670554), np.float64(-0.13221177309399074), np.float64(-0.24302904335926856), np.float64(-0.4297022755770352), np.float64(-0.3262697239819709), np.float64(-0.25928502575490014), np.float64(-0.33855708607260027), np.float64(-0.09415200139715926), np.float64(-0.10592018780757088), np.float64(-0.12005755145188889), np.float64(0.20998703777343045), np.float64(0.23384971919996103), np.float64(0.006148696272208829), np.float64(-0.2549426674083851), np.float64(-0.1477656773665413), np.float64(-0.27023862962196765), np.float64(-0.05984454883805726), np.float64(-0.08057977410867183), np.float64(0.11561150156149791), np.float64(0.08098911837339981), np.float64(0.29385003338807647), np.float64(0.238269278744229), np.float64(0.40722439860451254), np.float64(-0.025881362651362247), np.float64(-0.13929085479762013), np.float64(-0.12566896137650424), np.float64(-0.08170961871860866), np.float64(-0.16281425021281506), np.float64(-0.10588875399959886), np.float64(-0.07474695751271576), np.float64(-0.0920069126483655), np.float64(-0.0817774359227612), np.float64(-0.024839075780407095), np.float64(0.11937542341193896), np.float64(0.14173117909189908), np.float64(0.15068179233733828), np.float64(0.1733994646184868), np.float64(0.17200513970907055), np.float64(-0.018969599096983748), np.float64(-0.03992403219268218), np.float64(0.058813071911484625), np.float64(0.18452005614884467), np.float64(0.06370066831442633), np.float64(0.12392572765574336), np.float64(0.24784717605966336), np.float64(0.16694673560345824), np.float64(0.09136683256871388), np.float64(-0.0635428342189837), np.float64(-0.060762732115546364), np.float64(-0.20541696107638957), np.float64(-0.3144227781961104), np.float64(-0.5342318245645967), np.float64(-0.3859173069710501), np.float64(-0.1659688930266696), np.float64(0.015472196819851394), np.float64(0.05984082847172102), np.float64(0.11799412052721543), np.float64(-0.022688445656191183), np.float64(0.003271707387335977), np.float64(0.07799497462147378), np.float64(0.0668898865568598), np.float64(0.1076346987609332), np.float64(0.018781803228767067), np.float64(-0.04902670642446706), np.float64(-0.04073449266348207), np.float64(-0.05235358286801644), np.float64(0.0829961991890524), np.float64(0.014163502353485806), np.float64(0.14626304640631363), np.float64(-0.09995165408306557), np.float64(-0.16948726603728587), np.float64(-0.27762469418398633), np.float64(-0.20664732639821068), np.float64(-0.25432742237071204)]"
