strategy,final_value,total_days,portfolio_history,Cumulative_Return,Sharpe_Ratio,Max_Drawdown
Core_GNN_RL,404363.62,501,"[100000.0, np.float32(100131.37), np.float32(99543.516), np.float32(98475.55), np.float32(98530.79), np.float32(98254.414), np.float32(98678.81), np.float32(98625.46), np.float32(95436.984), np.float32(96548.18), np.float32(105120.94), np.float32(96467.53), np.float32(93946.414), np.float32(85327.445), np.float32(87486.28), np.float32(85571.91), np.float32(87233.05), np.float32(89161.234), np.float32(94414.836), np.float32(99874.625), np.float32(93386.94), np.float32(110276.22), np.float32(126977.54), np.float32(118666.51), np.float32(110598.97), np.float32(119577.43), np.float32(126386.67), np.float32(116588.125), np.float32(118168.86), np.float32(114437.03), np.float32(173230.36), np.float32(169312.92), np.float32(138302.38), np.float32(192666.1), np.float32(180049.84), np.float32(181801.56), np.float32(176793.6), np.float32(177110.02), np.float32(173766.03), np.float32(168638.81), np.float32(179167.81), np.float32(167019.45), np.float32(152779.45), np.float32(157126.9), np.float32(143231.2), np.float32(166595.11), np.float32(204686.66), np.float32(193181.28), np.float32(206784.84), np.float32(164623.8), np.float32(187672.19), np.float32(198619.44), np.float32(168954.7), np.float32(123767.97), np.float32(146287.66), np.float32(174675.38), np.float32(166498.08), np.float32(208715.17), np.float32(194038.86), np.float32(198408.28), np.float32(200034.4), np.float32(199882.6), np.float32(141781.77), np.float32(117091.516), np.float32(123565.8), np.float32(94708.28), np.float32(79573.375), np.float32(81746.45), np.float32(76630.01), np.float32(67443.77), np.float32(35744.17), np.float32(49147.293), np.float32(52378.227), np.float32(50984.11), np.float32(66945.89), np.float32(38912.562), np.float32(20782.105), np.float32(12455.3), np.float32(-17316.736), np.float32(92119.95), np.float32(65129.863), np.float32(-5214.925), np.float32(-32264.639), np.float32(15590.65), np.float32(18091.059), np.float32(-65017.383), np.float32(-66927.02), np.float32(-63346.95), np.float32(-51001.125), np.float32(-48583.33), np.float32(-40585.67), np.float32(-54600.555), np.float32(66466.69), np.float32(59680.37), np.float32(63700.867), np.float32(84537.55), np.float32(121176.01), np.float32(127122.2), np.float32(133130.17), np.float32(179154.17), np.float32(163520.53), np.float32(170427.83), np.float32(190340.66), np.float32(196712.42), np.float32(222414.64), np.float32(217324.77), np.float32(237833.4), np.float32(241542.66), np.float32(241299.72), np.float32(225556.45), np.float32(226418.9), np.float32(247324.36), np.float32(307686.7), np.float32(307298.3), np.float32(306992.44), np.float32(371601.7), np.float32(374797.84), np.float32(385789.78), np.float32(374451.03), np.float32(367066.75), np.float32(347062.16), np.float32(347453.75), np.float32(368563.72), np.float32(364131.22), np.float32(369809.5), np.float32(360875.97), np.float32(307266.34), np.float32(305575.1), np.float32(290718.7), np.float32(316734.62), np.float32(344361.3), np.float32(335138.7), np.float32(287973.34), np.float32(287632.7), np.float32(282492.4), np.float32(293735.5), np.float32(293659.44), np.float32(300976.75), np.float32(293112.06), np.float32(312850.5), np.float32(265848.53), np.float32(272575.94), np.float32(256943.86), np.float32(225063.66), np.float32(236439.92), np.float32(236066.34), np.float32(224982.61), np.float32(153762.86), np.float32(162960.34), np.float32(181094.95), np.float32(208904.55), np.float32(210416.78), np.float32(197438.31), np.float32(205836.0), np.float32(189979.66), np.float32(179075.83), np.float32(214146.86), np.float32(207091.5), np.float32(214729.48), np.float32(198693.45), np.float32(201017.78), np.float32(195964.77), np.float32(237477.33), np.float32(235900.52), np.float32(212846.56), np.float32(187375.56), np.float32(169906.05), np.float32(153237.39), np.float32(167856.66), np.float32(131330.27), np.float32(150871.08), np.float32(132981.62), np.float32(117335.31), np.float32(130067.77), np.float32(124732.71), np.float32(130618.516), np.float32(119760.92), np.float32(145519.2), np.float32(142484.94), np.float32(125202.555), np.float32(141682.58), np.float32(137927.34), np.float32(139577.55), np.float32(145464.75), np.float32(125180.88), np.float32(144852.38), np.float32(163430.78), np.float32(160823.62), np.float32(172997.06), np.float32(106703.82), np.float32(90093.58), np.float32(89807.44), np.float32(53220.543), np.float32(56375.824), np.float32(5493.5137), np.float32(24182.748), np.float32(-20241.84), np.float32(6298.6167), np.float32(-3339.6833), np.float32(65098.32), np.float32(104006.05), np.float32(101532.22), np.float32(97074.67), np.float32(160132.66), np.float32(205041.67), np.float32(210277.39), np.float32(271244.6), np.float32(305890.5), np.float32(311133.47), np.float32(307182.25), np.float32(276015.56), np.float32(268439.2), np.float32(252302.55), np.float32(253072.58), np.float32(304787.44), np.float32(313185.44), np.float32(273712.2), np.float32(267160.78), np.float32(251223.36), np.float32(305979.34), np.float32(289666.47), np.float32(274155.72), np.float32(323733.4), np.float32(324157.3), np.float32(371299.47), np.float32(349709.2), np.float32(384809.75), np.float32(378750.0), np.float32(387212.28), np.float32(429892.97), np.float32(441212.53), np.float32(447265.47), np.float32(425896.38), np.float32(393521.56), np.float32(370196.03), np.float32(351961.84), np.float32(267813.56), np.float32(244700.12), np.float32(232723.27), np.float32(199057.17), np.float32(208758.08), np.float32(201534.47), np.float32(219946.27), np.float32(246373.39), np.float32(264229.34), np.float32(274583.44), np.float32(290090.06), np.float32(295509.4), np.float32(277981.4), np.float32(260034.89), np.float32(253197.78), np.float32(298302.47), np.float32(290435.9), np.float32(290191.25), np.float32(267536.84), np.float32(273538.44), np.float32(277716.88), np.float32(277119.72), np.float32(285548.9), np.float32(216419.84), np.float32(208893.19), np.float32(144787.05), np.float32(157590.9), np.float32(155405.56), np.float32(174019.72), np.float32(167466.83), np.float32(157549.11), np.float32(197738.36), np.float32(203591.45), np.float32(203092.16), np.float32(245800.05), np.float32(279186.5), np.float32(311846.28), np.float32(307660.4), np.float32(310271.75), np.float32(290151.28), np.float32(288743.06), np.float32(276782.9), np.float32(289258.1), np.float32(295325.28), np.float32(324683.72), np.float32(284667.78), np.float32(297087.25), np.float32(317102.62), np.float32(325351.1), np.float32(342910.44), np.float32(337386.62), np.float32(340352.94), np.float32(341758.16), np.float32(359214.1), np.float32(361419.3), np.float32(396546.75), np.float32(400574.7), np.float32(417467.56), np.float32(387131.22), np.float32(389010.38), np.float32(300229.22), np.float32(271533.62), np.float32(275446.6), np.float32(293996.25), np.float32(285532.62), np.float32(283866.84), np.float32(269639.44), np.float32(255046.03), np.float32(243518.86), np.float32(218981.12), np.float32(237630.7), np.float32(266334.12), np.float32(255809.4), np.float32(256582.05), np.float32(249871.81), np.float32(283675.62), np.float32(276488.75), np.float32(303144.62), np.float32(338653.2), np.float32(338499.16), np.float32(346247.16), np.float32(325078.97), np.float32(328108.25), np.float32(280446.78), np.float32(276073.12), np.float32(290865.66), np.float32(303522.06), np.float32(301072.25), np.float32(298062.88), np.float32(317948.06), np.float32(407811.44), np.float32(404924.84), np.float32(347538.72), np.float32(382205.44), np.float32(374906.1), np.float32(324791.97), np.float32(332897.0), np.float32(357529.2), np.float32(358286.22), np.float32(318226.16), np.float32(297027.12), np.float32(307621.97), np.float32(312037.47), np.float32(293128.44), np.float32(302537.44), np.float32(291672.7), np.float32(314009.28), np.float32(299716.78), np.float32(291429.66), np.float32(280322.6), np.float32(286889.84), np.float32(290832.88), np.float32(279259.44), np.float32(281826.44), np.float32(276227.78), np.float32(265213.44), np.float32(259105.42), np.float32(384024.25), np.float32(375421.34), np.float32(359453.7), np.float32(351610.22), np.float32(336190.97), np.float32(364621.38), np.float32(332104.72), np.float32(300198.8), np.float32(240163.25), np.float32(232723.44), np.float32(226265.88), np.float32(217076.8), np.float32(263438.6), np.float32(254538.55), np.float32(214829.73), np.float32(207529.31), np.float32(200803.31), np.float32(207105.33), np.float32(229659.67), np.float32(239050.98), np.float32(290074.2), np.float32(276763.8), np.float32(280051.53), np.float32(280630.28), np.float32(275045.62), np.float32(292814.4), np.float32(300541.28), np.float32(299421.5), np.float32(273134.5), np.float32(282366.3), np.float32(193286.17), np.float32(207128.81), np.float32(228316.67), np.float32(246843.48), np.float32(225751.8), np.float32(223743.66), np.float32(205091.47), np.float32(222956.06), np.float32(278542.84), np.float32(298788.47), np.float32(302518.28), np.float32(310027.38), np.float32(314753.8), np.float32(299790.56), np.float32(398049.94), np.float32(389738.0), np.float32(403359.56), np.float32(395055.6), np.float32(363625.56), np.float32(352604.16), np.float32(322669.03), np.float32(329014.88), np.float32(332959.6), np.float32(336686.97), np.float32(342862.6), np.float32(347213.94), np.float32(318921.44), np.float32(316550.44), np.float32(331869.56), np.float32(321715.22), np.float32(312601.88), np.float32(294958.16), np.float32(287556.12), np.float32(279987.62), np.float32(301389.94), np.float32(271459.12), np.float32(274407.44), np.float32(269712.78), np.float32(276057.53), np.float32(245594.19), np.float32(228774.55), np.float32(221127.77), np.float32(210750.62), np.float32(225415.56), np.float32(125295.766), np.float32(131450.16), np.float32(133669.34), np.float32(118776.63), np.float32(156795.64), np.float32(148901.23), np.float32(156998.89), np.float32(130584.06), np.float32(127024.57), np.float32(104338.43), np.float32(91915.64), np.float32(50627.754), np.float32(94080.31), np.float32(103885.52), np.float32(98334.47), np.float32(113531.55), np.float32(99357.22), np.float32(101213.21), np.float32(103571.82), np.float32(121096.92), np.float32(96565.984), np.float32(74837.48), np.float32(78703.984), np.float32(71604.34), np.float32(42773.89), np.float32(53836.125), np.float32(112483.86), np.float32(89182.39), np.float32(117467.78), np.float32(114177.59), np.float32(118206.766), np.float32(107820.03), np.float32(129417.22), np.float32(175864.25), np.float32(164081.4), np.float32(138367.06), np.float32(130653.44), np.float32(195637.58), np.float32(204354.16), np.float32(227756.47), np.float32(261758.53), np.float32(298149.62), np.float32(284722.78), np.float32(295701.56), np.float32(327203.25), np.float32(314344.8), np.float32(334708.8), np.float32(332369.0), np.float32(346490.1), np.float32(366737.5), np.float32(366664.66), np.float32(402334.44), np.float32(409727.0), np.float32(405865.62), np.float32(400211.8), np.float32(405817.16), np.float32(398604.88), np.float32(417121.5), np.float32(464818.62), np.float32(451105.44), np.float32(460841.94), np.float32(479143.12), np.float32(481548.88), np.float32(446603.8), np.float32(434838.66), np.float32(478264.84), np.float32(483249.2), np.float32(471711.12), np.float32(464365.7), np.float32(465447.75), np.float32(460407.56), np.float32(462028.38), np.float32(460485.12), np.float32(448117.06), np.float32(404363.62)]",3.0436362,13.048017730649166,-0.9979306742773708
